,invoice_id,gross_income,gross_margin_pct,cogs,payment,time,date,total,tax_pct,quantity,unit_price,product_line
840,497-36-0989,7.791,4.7619047619999995,155.82,Cash,15:21,2/15/2019,163.611,7.791,3,51.94,Fashion accessories
841,291-59-1384,3.015,4.7619047619999995,60.3,Cash,17:38,2/28/2019,63.315,3.015,1,60.3,Electronic accessories
842,860-73-6466,3.947,4.7619047619999995,78.94,Credit card,16:16,3/2/2019,82.887,3.947,2,39.47,Sports and travel
843,549-23-9016,1.4869999999999999,4.7619047619999995,29.74,Credit card,18:15,2/13/2019,31.226999999999997,1.4869999999999999,2,14.87,Food and beverages
844,896-34-0956,1.0659999999999998,4.7619047619999995,21.32,Cash,12:43,1/26/2019,22.386,1.0659999999999998,1,21.32,Fashion accessories
845,804-38-3935,14.067,4.7619047619999995,281.34,Credit card,11:32,1/30/2019,295.407,14.067,3,93.78,Electronic accessories
846,585-90-0249,3.6630000000000003,4.7619047619999995,73.26,Ewallet,18:08,1/27/2019,76.923,3.6630000000000003,1,73.26,Electronic accessories
847,862-29-5914,1.119,4.7619047619999995,22.38,Credit card,17:08,1/30/2019,23.499000000000002,1.119,1,22.38,Sports and travel
848,845-94-6841,32.796,4.7619047619999995,655.92,Cash,19:38,1/8/2019,688.716,32.796,9,72.88,Food and beverages
849,125-45-2293,29.73,4.7619047619999995,594.6,Cash,13:11,1/19/2019,624.33,29.73,6,99.1,Fashion accessories
850,843-73-4724,3.705,4.7619047619999995,74.1,Cash,11:05,1/25/2019,77.805,3.705,1,74.1,Fashion accessories
851,409-33-9708,9.847999999999999,4.7619047619999995,196.96,Ewallet,10:12,2/19/2019,206.808,9.847999999999999,2,98.48,Fashion accessories
852,658-66-3967,18.6165,4.7619047619999995,372.33,Ewallet,15:42,1/14/2019,390.9465,18.6165,7,53.19,Health and beauty
853,866-70-2814,26.395,4.7619047619999995,527.9,Ewallet,11:58,2/25/2019,554.295,26.395,10,52.79,Electronic accessories
854,160-22-2687,23.9875,4.7619047619999995,479.75,Ewallet,14:21,1/23/2019,503.7375,23.9875,5,95.95,Health and beauty
855,895-03-6665,16.4295,4.7619047619999995,328.59,Cash,10:52,2/16/2019,345.0195,16.4295,9,36.51,Fashion accessories
856,770-42-8960,8.448,4.7619047619999995,168.96,Cash,19:31,1/1/2019,177.408,8.448,8,21.12,Food and beverages
857,748-45-2862,5.662000000000001,4.7619047619999995,113.24,Cash,18:35,3/7/2019,118.902,5.662000000000001,4,28.31,Home and lifestyle
858,234-36-2483,17.277,4.7619047619999995,345.54,Cash,13:51,2/15/2019,362.81699999999995,17.277,6,57.59,Health and beauty
859,316-66-3011,21.4335,4.7619047619999995,428.67,Cash,12:35,1/23/2019,450.1035,21.4335,9,47.63,Food and beverages
860,848-95-6252,4.3135,4.7619047619999995,86.27,Ewallet,13:24,2/20/2019,90.5835,4.3135,1,86.27,Home and lifestyle
861,840-76-5966,1.276,4.7619047619999995,25.52,Ewallet,18:06,1/8/2019,26.796,1.276,2,12.76,Sports and travel
862,152-03-4217,5.0760000000000005,4.7619047619999995,101.52,Credit card,11:55,3/17/2019,106.596,5.0760000000000005,9,11.28,Home and lifestyle
863,533-66-5566,17.8745,4.7619047619999995,357.49,Cash,11:42,1/12/2019,375.3645,17.8745,7,51.07,Home and lifestyle
864,124-31-1458,11.9385,4.7619047619999995,238.77,Cash,14:30,1/8/2019,250.7085,11.9385,3,79.59,Electronic accessories
865,176-78-1170,5.0715,4.7619047619999995,101.43,Ewallet,15:11,1/26/2019,106.5015,5.0715,3,33.81,Health and beauty
866,361-59-0574,36.211999999999996,4.7619047619999995,724.24,Credit card,14:48,3/15/2019,760.452,36.211999999999996,8,90.53,Sports and travel
867,101-81-4070,6.282,4.7619047619999995,125.64,Ewallet,12:36,1/17/2019,131.922,6.282,2,62.82,Health and beauty
868,631-34-1880,3.6465,4.7619047619999995,72.93,Credit card,19:09,1/8/2019,76.5765,3.6465,3,24.31,Food and beverages
869,852-82-2749,12.918,4.7619047619999995,258.36,Ewallet,13:35,1/6/2019,271.278,12.918,4,64.59,Sports and travel
870,873-14-6353,8.687000000000001,4.7619047619999995,173.74,Credit card,10:33,2/16/2019,182.42700000000002,8.687000000000001,7,24.82,Food and beverages
871,584-66-4073,2.825,4.7619047619999995,56.5,Ewallet,15:45,3/13/2019,59.325,2.825,1,56.5,Fashion accessories
872,544-55-9589,10.715,4.7619047619999995,214.3,Cash,11:51,1/28/2019,225.015,10.715,10,21.43,Electronic accessories
873,166-19-2553,26.718000000000004,4.7619047619999995,534.36,Cash,17:26,1/18/2019,561.078,26.718000000000004,6,89.06,Sports and travel
874,737-88-5876,4.658,4.7619047619999995,93.16,Credit card,11:52,3/19/2019,97.818,4.658,4,23.29,Home and lifestyle
875,154-87-7367,26.104,4.7619047619999995,522.08,Ewallet,14:04,3/15/2019,548.184,26.104,8,65.26,Home and lifestyle
876,885-56-0389,2.6175,4.7619047619999995,52.35,Cash,17:49,2/12/2019,54.9675,2.6175,1,52.35,Fashion accessories
877,608-05-3804,1.9875,4.7619047619999995,39.75,Cash,20:19,2/25/2019,41.7375,1.9875,1,39.75,Electronic accessories
878,448-61-3783,36.008,4.7619047619999995,720.16,Credit card,16:08,3/21/2019,756.168,36.008,8,90.02,Electronic accessories
879,761-49-0439,4.84,4.7619047619999995,96.8,Ewallet,10:17,1/19/2019,101.64,4.84,8,12.1,Electronic accessories
880,490-95-0021,16.605,4.7619047619999995,332.1,Ewallet,14:25,1/8/2019,348.705,16.605,10,33.21,Food and beverages
881,115-38-7388,4.072,4.7619047619999995,81.44,Credit card,12:51,3/30/2019,85.512,4.072,8,10.18,Fashion accessories
882,311-13-6971,15.995,4.7619047619999995,319.9,Credit card,15:18,2/20/2019,335.895,15.995,10,31.99,Sports and travel
883,291-55-6563,10.325999999999999,4.7619047619999995,206.52,Ewallet,12:45,3/30/2019,216.84599999999998,10.325999999999999,6,34.42,Home and lifestyle
884,548-48-3156,8.334,4.7619047619999995,166.68,Cash,13:37,3/19/2019,175.014,8.334,2,83.34,Food and beverages
885,460-93-5834,15.953,4.7619047619999995,319.06,Cash,10:03,1/13/2019,335.01300000000003,15.953,7,45.58,Sports and travel
886,325-89-4209,4.395,4.7619047619999995,87.9,Ewallet,19:42,2/5/2019,92.295,4.395,1,87.9,Food and beverages
887,884-80-6021,36.735,4.7619047619999995,734.7,Ewallet,13:14,3/23/2019,771.435,36.735,10,73.47,Electronic accessories
888,137-74-8729,4.876,4.7619047619999995,97.52,Ewallet,12:47,3/13/2019,102.396,4.876,8,12.19,Fashion accessories
889,880-46-5796,38.46,4.7619047619999995,769.2,Ewallet,19:53,3/17/2019,807.66,38.46,10,76.92,Sports and travel
890,389-70-2397,20.915,4.7619047619999995,418.3,Cash,10:26,2/21/2019,439.215,20.915,5,83.66,Health and beauty
891,114-35-5271,23.164,4.7619047619999995,463.28,Cash,15:06,2/7/2019,486.444,23.164,8,57.91,Electronic accessories
892,607-76-6216,23.1225,4.7619047619999995,462.45,Credit card,16:35,3/2/2019,485.5725,23.1225,5,92.49,Fashion accessories
893,715-20-1673,7.095,4.7619047619999995,141.9,Cash,20:57,3/6/2019,148.995,7.095,5,28.38,Electronic accessories
894,811-35-1094,15.135,4.7619047619999995,302.7,Credit card,15:16,2/6/2019,317.835,15.135,6,50.45,Electronic accessories
895,699-88-1972,39.664,4.7619047619999995,793.28,Credit card,17:47,1/28/2019,832.944,39.664,8,99.16,Health and beauty
896,781-84-8059,21.259,4.7619047619999995,425.18,Ewallet,16:23,1/18/2019,446.439,21.259,7,60.74,Fashion accessories
897,409-49-6995,14.181,4.7619047619999995,283.62,Cash,10:17,2/5/2019,297.801,14.181,6,47.27,Food and beverages
898,725-54-0677,29.96,4.7619047619999995,599.2,Cash,13:50,3/2/2019,629.16,29.96,7,85.6,Health and beauty
899,146-09-5432,15.767999999999999,4.7619047619999995,315.36,Ewallet,19:17,2/9/2019,331.12800000000004,15.767999999999999,9,35.04,Food and beverages
900,377-79-7592,20.178,4.7619047619999995,403.56,Credit card,14:00,1/14/2019,423.73800000000006,20.178,9,44.84,Electronic accessories
901,509-10-0516,9.193999999999999,4.7619047619999995,183.88,Ewallet,12:02,2/9/2019,193.074,9.193999999999999,4,45.97,Home and lifestyle
902,595-94-9924,6.9325,4.7619047619999995,138.65,Credit card,20:21,3/26/2019,145.5825,6.9325,5,27.73,Health and beauty
903,865-41-9075,4.0355,4.7619047619999995,80.71,Cash,17:35,1/28/2019,84.7455,4.0355,7,11.53,Food and beverages
904,545-07-8534,5.832000000000001,4.7619047619999995,116.64,Ewallet,12:42,2/14/2019,122.47200000000001,5.832000000000001,2,58.32,Health and beauty
905,118-62-1812,15.675999999999998,4.7619047619999995,313.52,Cash,17:56,3/24/2019,329.19599999999997,15.675999999999998,4,78.38,Home and lifestyle
906,450-42-3339,42.305,4.7619047619999995,846.1,Credit card,18:58,2/9/2019,888.405,42.305,10,84.61,Health and beauty
907,851-98-3555,20.72,4.7619047619999995,414.4,Credit card,14:08,3/24/2019,435.12,20.72,5,82.88,Health and beauty
908,186-71-5196,7.954,4.7619047619999995,159.08,Ewallet,16:30,3/27/2019,167.03400000000002,7.954,2,79.54,Food and beverages
909,624-01-8356,24.505,4.7619047619999995,490.1,Credit card,10:44,1/27/2019,514.605,24.505,10,49.01,Home and lifestyle
910,313-66-9943,4.3725,4.7619047619999995,87.45,Credit card,20:29,3/27/2019,91.8225,4.3725,3,29.15,Food and beverages
911,151-27-8496,11.225999999999999,4.7619047619999995,224.52,Ewallet,11:43,1/19/2019,235.74599999999998,11.225999999999999,4,56.13,Electronic accessories
912,453-33-6436,37.248000000000005,4.7619047619999995,744.96,Cash,10:09,2/7/2019,782.2080000000001,37.248000000000005,8,93.12,Home and lifestyle
913,522-57-8364,20.535999999999998,4.7619047619999995,410.72,Ewallet,10:00,1/31/2019,431.256,20.535999999999998,8,51.34,Fashion accessories
914,459-45-2396,14.94,4.7619047619999995,298.8,Cash,18:45,2/25/2019,313.74,14.94,3,99.6,Food and beverages
915,717-96-4189,10.647,4.7619047619999995,212.94,Cash,12:40,2/2/2019,223.58700000000002,10.647,6,35.49,Electronic accessories
916,722-13-2115,2.1425,4.7619047619999995,42.85,Credit card,15:36,3/14/2019,44.9925,2.1425,1,42.85,Sports and travel
917,749-81-8133,18.934,4.7619047619999995,378.68,Cash,12:04,3/11/2019,397.61400000000003,18.934,4,94.67,Fashion accessories
918,777-67-2495,10.3455,4.7619047619999995,206.91,Ewallet,11:26,2/22/2019,217.2555,10.3455,3,68.97,Home and lifestyle
919,636-98-3364,3.9389999999999996,4.7619047619999995,78.78,Ewallet,12:36,3/2/2019,82.719,3.9389999999999996,3,26.26,Electronic accessories
920,246-55-6923,16.1055,4.7619047619999995,322.11,Credit card,15:06,3/10/2019,338.2155,16.1055,9,35.79,Home and lifestyle
921,181-82-6255,4.9110000000000005,4.7619047619999995,98.22,Cash,10:58,2/8/2019,103.131,4.9110000000000005,6,16.37,Home and lifestyle
922,838-02-1821,1.273,4.7619047619999995,25.46,Credit card,12:10,2/22/2019,26.733,1.273,2,12.73,Home and lifestyle
923,887-42-0517,29.099,4.7619047619999995,581.98,Credit card,10:31,1/10/2019,611.0790000000001,29.099,7,83.14,Sports and travel
924,457-12-0244,10.565999999999999,4.7619047619999995,211.32,Ewallet,13:49,3/14/2019,221.886,10.565999999999999,6,35.22,Sports and travel
925,226-34-0034,2.7560000000000002,4.7619047619999995,55.12,Ewallet,11:10,1/10/2019,57.876000000000005,2.7560000000000002,4,13.78,Electronic accessories
926,321-49-7382,4.4155,4.7619047619999995,88.31,Credit card,17:38,2/15/2019,92.7255,4.4155,1,88.31,Sports and travel
927,397-25-8725,17.829,4.7619047619999995,356.58,Credit card,17:54,1/13/2019,374.409,17.829,9,39.62,Health and beauty
928,431-66-2305,39.7125,4.7619047619999995,794.25,Credit card,20:51,2/15/2019,833.9625,39.7125,9,88.25,Electronic accessories
929,825-94-5922,2.531,4.7619047619999995,50.62,Ewallet,19:26,3/2/2019,53.151,2.531,2,25.31,Sports and travel
930,641-62-7288,29.976,4.7619047619999995,599.52,Ewallet,13:33,3/24/2019,629.496,29.976,6,99.92,Home and lifestyle
931,756-93-1854,8.335,4.7619047619999995,166.7,Credit card,14:05,2/2/2019,175.035,8.335,2,83.35,Fashion accessories
932,243-55-8457,37.22,4.7619047619999995,744.4,Ewallet,11:40,2/27/2019,781.62,37.22,10,74.44,Food and beverages
933,458-10-8612,22.428,4.7619047619999995,448.56,Ewallet,12:27,1/20/2019,470.98800000000006,22.428,7,64.08,Health and beauty
934,501-61-1753,18.945,4.7619047619999995,378.9,Ewallet,20:24,1/3/2019,397.845,18.945,6,63.15,Home and lifestyle
935,235-06-8510,12.857999999999999,4.7619047619999995,257.16,Ewallet,20:59,1/24/2019,270.018,12.857999999999999,3,85.72,Home and lifestyle
936,433-08-7822,27.6115,4.7619047619999995,552.23,Ewallet,19:48,1/5/2019,579.8415,27.6115,7,78.89,Health and beauty
937,361-85-2571,22.37,4.7619047619999995,447.4,Cash,10:18,3/30/2019,469.77,22.37,5,89.48,Sports and travel
938,131-70-8179,13.8135,4.7619047619999995,276.27,Cash,16:27,2/17/2019,290.0835,13.8135,3,92.09,Health and beauty
939,500-02-2261,17.187,4.7619047619999995,343.74,Ewallet,17:04,3/21/2019,360.92699999999996,17.187,6,57.29,Food and beverages
940,720-72-2436,13.304,4.7619047619999995,266.08,Ewallet,18:14,3/2/2019,279.384,13.304,4,66.52,Food and beverages
941,702-83-5291,44.919,4.7619047619999995,898.38,Cash,10:43,3/27/2019,943.299,44.919,9,99.82,Fashion accessories
942,809-69-9497,22.84,4.7619047619999995,456.8,Ewallet,19:30,1/19/2019,479.64,22.84,10,45.68,Home and lifestyle
943,449-16-6770,12.6975,4.7619047619999995,253.95,Credit card,14:53,2/19/2019,266.6475,12.6975,5,50.79,Health and beauty
944,333-23-2632,3.528,4.7619047619999995,70.56,Cash,20:14,3/28/2019,74.08800000000001,3.528,7,10.08,Health and beauty
945,489-82-1237,32.858000000000004,4.7619047619999995,657.16,Credit card,11:51,1/5/2019,690.018,32.858000000000004,7,93.88,Electronic accessories
946,859-97-6048,8.425,4.7619047619999995,168.5,Credit card,14:13,3/26/2019,176.925,8.425,2,84.25,Electronic accessories
947,676-10-2200,2.6889999999999996,4.7619047619999995,53.78,Ewallet,20:13,2/3/2019,56.468999999999994,2.6889999999999996,1,53.78,Fashion accessories
948,373-88-1424,8.9525,4.7619047619999995,179.05,Ewallet,18:44,2/6/2019,188.0025,8.9525,5,35.81,Home and lifestyle
949,365-16-4334,10.572000000000001,4.7619047619999995,211.44,Ewallet,14:26,2/24/2019,222.012,10.572000000000001,8,26.43,Food and beverages
950,503-21-4385,5.9865,4.7619047619999995,119.73,Ewallet,12:40,2/21/2019,125.7165,5.9865,3,39.91,Health and beauty
951,305-89-2768,3.285,4.7619047619999995,65.7,Ewallet,18:43,1/9/2019,68.985,3.285,3,21.9,Home and lifestyle
952,574-80-1489,12.57,4.7619047619999995,251.4,Ewallet,13:22,2/25/2019,263.97,12.57,4,62.85,Food and beverages
953,784-08-0310,4.208,4.7619047619999995,84.16,Cash,13:58,1/13/2019,88.368,4.208,4,21.04,Food and beverages
954,200-40-6154,19.773,4.7619047619999995,395.46,Cash,11:45,2/9/2019,415.233,19.773,6,65.91,Home and lifestyle
955,846-10-0341,14.8995,4.7619047619999995,297.99,Cash,11:51,1/6/2019,312.8895,14.8995,7,42.57,Fashion accessories
956,577-34-7579,22.7205,4.7619047619999995,454.41,Cash,17:16,1/10/2019,477.1305,22.7205,9,50.49,Food and beverages
957,430-02-3888,13.806,4.7619047619999995,276.12,Cash,15:55,2/7/2019,289.926,13.806,6,46.02,Electronic accessories
958,867-47-1948,7.9,4.7619047619999995,158.0,Cash,12:07,1/9/2019,165.9,7.9,10,15.8,Home and lifestyle
959,384-59-6655,44.397,4.7619047619999995,887.94,Cash,15:07,2/19/2019,932.337,44.397,9,98.66,Food and beverages
960,256-58-3609,4.599,4.7619047619999995,91.98,Cash,15:29,3/18/2019,96.579,4.599,1,91.98,Fashion accessories
961,324-92-3863,2.089,4.7619047619999995,41.78,Cash,18:45,2/5/2019,43.869,2.089,2,20.89,Electronic accessories
962,593-08-5916,0.775,4.7619047619999995,15.5,Credit card,15:23,3/19/2019,16.275,0.775,1,15.5,Fashion accessories
963,364-34-2972,14.523,4.7619047619999995,290.46,Cash,20:37,3/30/2019,304.983,14.523,3,96.82,Electronic accessories
964,794-42-3736,3.333,4.7619047619999995,66.66,Credit card,14:41,1/26/2019,69.993,3.333,2,33.33,Food and beverages
965,172-42-8274,3.827,4.7619047619999995,76.54,Credit card,18:18,3/2/2019,80.367,3.827,2,38.27,Electronic accessories
966,558-60-5016,14.985,4.7619047619999995,299.7,Ewallet,15:27,3/4/2019,314.685,14.985,9,33.3,Home and lifestyle
967,195-06-0432,12.1515,4.7619047619999995,243.03,Credit card,12:55,1/13/2019,255.1815,12.1515,3,81.01,Home and lifestyle
968,605-03-2706,2.37,4.7619047619999995,47.4,Cash,18:02,3/25/2019,49.77,2.37,3,15.8,Health and beauty
969,214-30-2776,8.6225,4.7619047619999995,172.45,Credit card,19:44,3/11/2019,181.0725,8.6225,5,34.49,Electronic accessories
970,746-04-1077,42.315,4.7619047619999995,846.3,Credit card,11:36,1/1/2019,888.615,42.315,10,84.63,Food and beverages
971,448-34-8700,12.9185,4.7619047619999995,258.37,Ewallet,13:51,2/10/2019,271.2885,12.9185,7,36.91,Home and lifestyle
972,452-04-8808,30.478,4.7619047619999995,609.56,Cash,15:17,1/26/2019,640.038,30.478,7,87.08,Electronic accessories
973,531-56-4728,12.012,4.7619047619999995,240.24,Cash,15:29,2/11/2019,252.252,12.012,3,80.08,Home and lifestyle
974,744-82-9138,8.613,4.7619047619999995,172.26,Cash,17:59,2/7/2019,180.873,8.613,2,86.13,Fashion accessories
975,883-69-1285,4.992,4.7619047619999995,99.84,Credit card,11:55,3/6/2019,104.83200000000001,4.992,2,49.92,Fashion accessories
976,221-25-5073,14.932,4.7619047619999995,298.64,Cash,10:39,3/4/2019,313.572,14.932,4,74.66,Food and beverages
977,518-71-6847,7.98,4.7619047619999995,159.6,Ewallet,15:10,2/26/2019,167.58,7.98,6,26.6,Food and beverages
978,156-20-0370,1.2725,4.7619047619999995,25.45,Credit card,18:10,3/10/2019,26.7225,1.2725,1,25.45,Electronic accessories
979,151-33-7434,3.3885,4.7619047619999995,67.77,Credit card,20:43,2/4/2019,71.1585,3.3885,1,67.77,Food and beverages
980,728-47-9078,11.918,4.7619047619999995,238.36,Cash,12:46,1/19/2019,250.278,11.918,4,59.59,Food and beverages
981,809-46-1866,11.63,4.7619047619999995,232.6,Cash,17:44,1/23/2019,244.23,11.63,4,58.15,Health and beauty
982,139-32-4183,43.86600000000001,4.7619047619999995,877.32,Ewallet,14:19,3/14/2019,921.186,43.86600000000001,9,97.48,Sports and travel
983,148-41-7930,34.986,4.7619047619999995,699.72,Cash,10:33,1/23/2019,734.706,34.986,7,99.96,Health and beauty
984,189-40-5216,33.7295,4.7619047619999995,674.59,Cash,11:40,1/9/2019,708.3195,33.7295,7,96.37,Electronic accessories
985,374-38-5555,15.9275,4.7619047619999995,318.55,Ewallet,19:30,2/7/2019,334.4775,15.9275,5,63.71,Fashion accessories
986,764-44-8999,1.476,4.7619047619999995,29.52,Ewallet,14:42,2/18/2019,30.996,1.476,2,14.76,Health and beauty
987,552-44-5977,24.8,4.7619047619999995,496.0,Credit card,19:08,1/3/2019,520.8,24.8,8,62.0,Health and beauty
988,267-62-7380,41.17,4.7619047619999995,823.4,Ewallet,19:12,3/29/2019,864.57,41.17,10,82.34,Electronic accessories
989,430-53-4718,30.148000000000003,4.7619047619999995,602.96,Credit card,15:46,1/28/2019,633.1080000000001,30.148000000000003,8,75.37,Health and beauty
990,886-18-2897,14.14,4.7619047619999995,282.8,Credit card,19:06,3/22/2019,296.94,14.14,5,56.56,Food and beverages
991,602-16-6955,38.3,4.7619047619999995,766.0,Ewallet,18:10,1/24/2019,804.3,38.3,10,76.6,Sports and travel
992,745-74-0715,5.803,4.7619047619999995,116.06,Ewallet,20:46,3/10/2019,121.863,5.803,2,58.03,Electronic accessories
993,690-01-6631,8.745,4.7619047619999995,174.9,Ewallet,18:35,2/22/2019,183.645,8.745,10,17.49,Fashion accessories
994,652-49-6720,3.0475,4.7619047619999995,60.95,Ewallet,11:40,2/18/2019,63.9975,3.0475,1,60.95,Electronic accessories
995,233-67-5758,2.0175,4.7619047619999995,40.35,Ewallet,13:46,1/29/2019,42.3675,2.0175,1,40.35,Health and beauty
996,303-96-2227,48.69,4.7619047619999995,973.8,Ewallet,17:16,3/2/2019,1022.49,48.69,10,97.38,Home and lifestyle
997,727-02-1313,1.5919999999999999,4.7619047619999995,31.84,Cash,13:22,2/9/2019,33.431999999999995,1.5919999999999999,1,31.84,Food and beverages
998,347-56-2442,3.2910000000000004,4.7619047619999995,65.82,Cash,15:33,2/22/2019,69.111,3.2910000000000004,1,65.82,Home and lifestyle
999,849-09-3807,30.919,4.7619047619999995,618.38,Cash,13:28,2/18/2019,649.299,30.919,7,88.34,Fashion accessories
